time,pv,load
2025-01-01 11:15:00,1.8928769298358519,0.7083466666666666
2025-01-01 11:30:00,3.766767564790066,0.586608888888889
2025-01-01 11:45:00,1.8553393140328434,0.7186866666666666
2025-01-01 12:00:00,1.4851491848770193,0.66482
2025-01-01 12:15:00,2.623879925768595,0.7244088888888888
2025-01-01 12:30:00,2.503829938064703,0.7857
2025-01-01 12:45:00,1.683692165491397,0.8102044444444444
2025-01-01 13:00:00,1.2706135750922682,0.9042911111111112
2025-01-01 13:15:00,1.1338101661673108,0.9247422222222222
2025-01-01 13:30:00,2.20513975436478,0.8830377777777778
2025-01-01 13:45:00,1.4549918728616311,1.046017777777778
2025-01-01 14:00:00,1.764586384520737,0.8015955555555554
2025-01-01 14:15:00,1.0378425230665371,0.9178444444444444
2025-01-01 14:30:00,0.859122064008244,0.9982466666666666
2025-01-01 14:45:00,0.8536708043034889,0.9211755555555554
2025-01-01 15:00:00,0.7553647749947655,1.0580711111111112
2025-01-01 15:15:00,0.626944560559311,1.0130555555555556
2025-01-01 15:30:00,0.41466168295342615,1.8702533333333335
2025-01-01 15:45:00,0.23536271301128495,1.4252688888888887
2025-01-01 16:00:00,0.11291771893680816,1.05718
2025-01-01 16:15:00,0.013413293446643222,1.4291333333333334
2025-01-01 16:30:00,0.0,1.1928555555555556
2025-01-01 16:45:00,0.0,1.1567422222222221
2025-01-01 17:00:00,0.0,1.1473444444444445
2025-01-01 17:15:00,0.0,1.1030977777777777
2025-01-01 17:30:00,0.0,1.315431111111111
2025-01-01 17:45:00,0.0,1.2503977777777777
2025-01-01 18:00:00,0.0,1.8835622222222224
2025-01-01 18:15:00,0.0,2.254202222222222
2025-01-01 18:30:00,0.0,2.4045711111111108
2025-01-01 18:45:00,0.0,2.034651111111111
2025-01-01 19:00:00,0.0,1.5109555555555556
2025-01-01 19:15:00,0.0,2.0153333333333334
2025-01-01 19:30:00,0.0,2.016391111111111
2025-01-01 19:45:00,0.0,1.6108555555555557
2025-01-01 20:00:00,0.0,0.7971133333333332
2025-01-01 20:15:00,0.0,1.3055555555555556
2025-01-01 20:30:00,0.0,1.0093666666666667
2025-01-01 20:45:00,0.0,0.927911111111111
2025-01-01 21:00:00,0.0,1.0813133333333333
2025-01-01 21:15:00,0.0,1.117797777777778
2025-01-01 21:30:00,0.0,1.158131111111111
2025-01-01 21:45:00,0.0,1.1377533333333334
2025-01-01 22:00:00,0.0,0.80936
2025-01-01 22:15:00,0.0,0.8453977777777778
2025-01-01 22:30:00,0.0,0.7802155555555556
2025-01-01 22:45:00,0.0,0.7433333333333334
2025-01-01 23:00:00,0.0,1.5529333333333335
2025-01-01 23:15:00,0.0,0.872111111111111
2025-01-01 23:30:00,0.0,0.8999866666666666
2025-01-01 23:45:00,0.0,1.0130222222222223
2025-01-02 00:00:00,0.0,1.0255444444444444
2025-01-02 00:15:00,0.0,0.8259844444444444
2025-01-02 00:30:00,0.0,1.2672955555555556
2025-01-02 00:45:00,0.0,0.777271111111111
2025-01-02 01:00:00,0.0,0.8506333333333334
2025-01-02 01:15:00,0.0,0.4140022222222222
2025-01-02 01:30:00,0.0,0.3283733333333332
2025-01-02 01:45:00,0.0,0.5198466666666666
2025-01-02 02:00:00,0.0,0.43154
2025-01-02 02:15:00,0.0,0.498571111111111
2025-01-02 02:30:00,0.0,0.3953688888888888
2025-01-02 02:45:00,0.0,0.4422222222222222
2025-01-02 03:00:00,0.0,0.5270066666666666
2025-01-02 03:15:00,0.0,0.415111111111111
2025-01-02 03:30:00,0.0,0.4585044444444444
2025-01-02 03:45:00,0.0,0.4130733333333332
2025-01-02 04:00:00,0.0,0.4704466666666666
2025-01-02 04:15:00,0.0,0.4750244444444444
2025-01-02 04:30:00,0.0,0.312031111111111
2025-01-02 04:45:00,0.0,0.47716
2025-01-02 05:00:00,0.0,0.53838
2025-01-02 05:15:00,0.0,0.4400888888888888
2025-01-02 05:30:00,0.0,0.4295288888888888
2025-01-02 05:45:00,0.0,0.4312444444444444
2025-01-02 06:00:00,0.0,0.5060422222222222
2025-01-02 06:15:00,0.0,0.4399488888888888
2025-01-02 06:30:00,0.0,0.5161577777777778
2025-01-02 06:45:00,0.0,0.3275088888888888
2025-01-02 07:00:00,0.0,0.5838
2025-01-02 07:15:00,0.0,0.5246577777777778
2025-01-02 07:30:00,0.0,0.3569755555555554
2025-01-02 07:45:00,0.0,1.1576266666666668
2025-01-02 08:00:00,0.002434271031863215,1.35688
2025-01-02 08:15:00,0.011039872975081298,1.0727244444444446
2025-01-02 08:30:00,0.020419391376444777,0.8345333333333333
2025-01-02 08:45:00,0.03261331357444396,0.4604622222222222
2025-01-02 09:00:00,0.08794756274610951,0.6488444444444444
2025-01-02 09:15:00,0.17182599447900015,0.6068266666666666
2025-01-02 09:30:00,0.28021529303512444,0.431231111111111
2025-01-02 09:45:00,0.42254081231727547,0.6319822222222222
2025-01-02 10:00:00,0.4418054859655869,1.0258977777777778
2025-01-02 10:15:00,0.4265928145661706,0.8970777777777778
2025-01-02 10:30:00,0.5211015214555235,0.9810777777777778
2025-01-02 10:45:00,0.4033810134017771,0.9261155555555556
2025-01-02 11:00:00,0.6832685947836082,0.9235488888888888
2025-01-02 11:15:00,0.7803270018530105,0.8277622222222222
2025-01-02 11:30:00,0.7878796270956676,0.698791111111111
2025-01-02 11:45:00,0.7730392360875668,0.9735888888888888
2025-01-02 12:00:00,0.6866933208653372,0.9047244444444444
2025-01-02 12:15:00,0.6767226740156381,0.8877022222222222
2025-01-02 12:30:00,0.4785984200212303,1.8471244444444443
2025-01-02 12:45:00,0.43065399321677145,3.959822222222222
2025-01-02 13:00:00,0.4666558602017157,2.4356911111111113
2025-01-02 13:15:00,0.41036516698817915,0.845871111111111
2025-01-02 13:30:00,0.30212472103671134,0.9573088888888888
2025-01-02 13:45:00,0.32909958791459776,1.1474155555555556
2025-01-02 14:00:00,0.2414593517210557,3.4260866666666665
2025-01-02 14:15:00,0.28325206956280946,1.340888888888889
2025-01-02 14:30:00,0.4134231165740025,1.3204244444444444
2025-01-02 14:45:00,0.18453613966104426,1.2528666666666666
2025-01-02 15:00:00,0.11852255694545998,3.634015555555555
2025-01-02 15:15:00,0.1126417985842083,2.2323533333333336
2025-01-02 15:30:00,0.06254457481982176,1.9912333333333336
2025-01-02 15:45:00,0.04824851553169406,1.6139377777777777
2025-01-02 16:00:00,0.029533592972845628,1.4374644444444447
2025-01-02 16:15:00,0.01072006615720757,1.2559577777777777
2025-01-02 16:30:00,0.00010254023948193021,1.80518
2025-01-02 16:45:00,0.0,1.5869911111111112
2025-01-02 17:00:00,0.0,1.5284644444444446
2025-01-02 17:15:00,0.0,1.244811111111111
2025-01-02 17:30:00,0.0,1.1219422222222222
2025-01-02 17:45:00,0.0,0.7073133333333333
2025-01-02 18:00:00,0.0,0.7025666666666666
2025-01-02 18:15:00,0.0,0.4349844444444444
2025-01-02 18:30:00,0.0,0.6321133333333332
2025-01-02 18:45:00,0.0,0.5475266666666666
2025-01-02 19:00:00,0.0,0.8258444444444444
2025-01-02 19:15:00,0.0,1.3393155555555556
2025-01-02 19:30:00,0.0,1.31078
2025-01-02 19:45:00,0.0,1.43732
2025-01-02 20:00:00,0.0,3.3917688888888886
2025-01-02 20:15:00,0.0,4.698051111111111
2025-01-02 20:30:00,0.0,1.7505555555555556
2025-01-02 20:45:00,0.0,1.6018555555555556
2025-01-02 21:00:00,0.0,1.311548888888889
2025-01-02 21:15:00,0.0,1.4254288888888889
2025-01-02 21:30:00,0.0,1.1292333333333333
2025-01-02 21:45:00,0.0,1.0978222222222223
2025-01-02 22:00:00,0.0,1.2524555555555554
2025-01-02 22:15:00,0.0,1.1435799999999998
2025-01-02 22:30:00,0.0,1.187648888888889
2025-01-02 22:45:00,0.0,1.1256777777777778
2025-01-02 23:00:00,0.0,1.0885622222222222
2025-01-02 23:15:00,0.0,1.1039266666666667
2025-01-02 23:30:00,0.0,1.1363244444444445
2025-01-02 23:45:00,0.0,1.1056644444444443
2025-01-03 00:00:00,0.0,1.1515755555555556
2025-01-03 00:15:00,0.0,1.0609244444444443
2025-01-03 00:30:00,0.0,0.728231111111111
2025-01-03 00:45:00,0.0,0.51386
2025-01-03 01:00:00,0.0,0.4402222222222222
2025-01-03 01:15:00,0.0,0.50474
2025-01-03 01:30:00,0.0,0.4194533333333332
2025-01-03 01:45:00,0.0,0.3304666666666666
2025-01-03 02:00:00,0.0,0.5491622222222222
2025-01-03 02:15:00,0.0,0.44624
2025-01-03 02:30:00,0.0,0.3138
2025-01-03 02:45:00,0.0,0.4952866666666666
2025-01-03 03:00:00,0.0,0.5283977777777779
2025-01-03 03:15:00,0.0,0.3604866666666666
2025-01-03 03:30:00,0.0,0.4432266666666666
2025-01-03 03:45:00,0.0,0.3984
2025-01-03 04:00:00,0.0,0.4886466666666666
2025-01-03 04:15:00,0.0,0.5012355555555555
2025-01-03 04:30:00,0.0,0.3581466666666666
2025-01-03 04:45:00,0.0,0.3911688888888888
2025-01-03 05:00:00,0.0,0.555191111111111
2025-01-03 05:15:00,0.0,0.3687066666666666
2025-01-03 05:30:00,0.0,0.4284599999999998
2025-01-03 05:45:00,0.0,0.4916866666666666
2025-01-03 06:00:00,0.0,0.4809022222222222
2025-01-03 06:15:00,0.0,0.4876399999999998
2025-01-03 06:30:00,0.0,0.4040555555555554
2025-01-03 06:45:00,0.0,0.3887022222222222
2025-01-03 07:00:00,0.0,0.6121599999999998
2025-01-03 07:15:00,0.0,0.3949666666666666
2025-01-03 07:30:00,0.0,0.4270533333333332
2025-01-03 07:45:00,0.0,0.501491111111111
2025-01-03 08:00:00,0.011925030817794016,0.4485355555555556
2025-01-03 08:15:00,0.05719033435535981,0.3593066666666666
2025-01-03 08:30:00,0.12788201915215186,0.5838555555555556
2025-01-03 08:45:00,0.26075121451977434,0.362751111111111
2025-01-03 09:00:00,0.41098874950142217,0.4609022222222222
2025-01-03 09:15:00,0.4367779065135804,0.5447
2025-01-03 09:30:00,0.4812543987176317,0.5722955555555556
2025-01-03 09:45:00,1.027402740292809,1.4577511111111112
2025-01-03 10:00:00,1.3525525572317152,1.7009044444444443
2025-01-03 10:15:00,0.7856353692155004,1.2234977777777778
2025-01-03 10:30:00,0.9504156720489376,0.8163222222222222
2025-01-03 10:45:00,2.5393391190681434,0.6851377777777776
2025-01-03 11:00:00,1.477769820046431,0.7143088888888888
2025-01-03 11:15:00,1.254377679918717,0.624128888888889
2025-01-03 11:30:00,1.7269964155188382,0.4254622222222222
2025-01-03 11:45:00,2.398912114230772,0.4105533333333332
2025-01-03 12:00:00,2.337854995122837,6.7109644444444445
2025-01-03 12:15:00,1.858631314308406,4.371211111111112
2025-01-03 12:30:00,1.635339304220319,2.528611111111111
2025-01-03 12:45:00,1.6401988805737335,0.7621622222222222
2025-01-03 13:00:00,1.6718703961507468,1.1900266666666666
2025-01-03 13:15:00,1.3621450437888956,0.7390888888888888
2025-01-03 13:30:00,1.2821537884395477,0.764591111111111
2025-01-03 13:45:00,1.0321265417674481,0.65044
2025-01-03 14:00:00,1.1765292683227229,0.5798622222222222
2025-01-03 14:15:00,0.9482632154057439,0.6424177777777778
2025-01-03 14:30:00,0.5481203746638195,0.6975288888888888
2025-01-03 14:45:00,0.4524252371957728,0.6967577777777776
2025-01-03 15:00:00,0.28623067727935103,0.5229222222222222
2025-01-03 15:15:00,0.18320811114733843,0.6912044444444444
2025-01-03 15:30:00,0.11054898537389268,0.7811155555555556
2025-01-03 15:45:00,0.04064997932271183,0.5600222222222222
2025-01-03 16:00:00,0.02521757009092181,0.5574088888888888
2025-01-03 16:15:00,0.009930690355189174,0.704951111111111
2025-01-03 16:30:00,0.0002561140045659704,1.0223444444444445
2025-01-03 16:45:00,0.0,1.2713755555555557
2025-01-03 17:00:00,0.0,1.3248355555555555
2025-01-03 17:15:00,0.0,1.4448844444444444
2025-01-03 17:30:00,0.0,1.5026066666666666
2025-01-03 17:45:00,0.0,2.7908866666666667
2025-01-03 18:00:00,0.0,1.6322977777777778
2025-01-03 18:15:00,0.0,1.6002311111111112
2025-01-03 18:30:00,0.0,5.050048888888888
2025-01-03 18:45:00,0.0,4.002404444444444
2025-01-03 19:00:00,0.0,5.106435555555556
2025-01-03 19:15:00,0.0,3.33854
2025-01-03 19:30:00,0.0,3.29636
2025-01-03 19:45:00,0.0,5.806286666666667
2025-01-03 20:00:00,0.0,1.6306266666666667
2025-01-03 20:15:00,0.0,1.5454266666666667
2025-01-03 20:30:00,0.0,1.4471755555555554
2025-01-03 20:45:00,0.0,1.5137955555555556
2025-01-03 21:00:00,0.0,1.8677466666666664
2025-01-03 21:15:00,0.0,2.2430933333333334
2025-01-03 21:30:00,0.0,1.9403511111111111
2025-01-03 21:45:00,0.0,1.695891111111111
2025-01-03 22:00:00,0.0,1.0700088888888888
2025-01-03 22:15:00,0.0,0.864851111111111
2025-01-03 22:30:00,0.0,0.2955555555555554
2025-01-03 22:45:00,0.0,0.3544
2025-01-03 23:00:00,0.0,0.2511955555555554
2025-01-03 23:15:00,0.0,0.3644888888888888
2025-01-03 23:30:00,0.0,0.38032
2025-01-03 23:45:00,0.0,0.5472
2025-01-04 00:00:00,0.0,0.4823044444444444
2025-01-04 00:15:00,0.0,0.3503888888888888
2025-01-04 00:30:00,0.0,0.4630555555555554
2025-01-04 00:45:00,0.0,0.5686466666666666
2025-01-04 01:00:00,0.0,0.3332488888888888
2025-01-04 01:15:00,0.0,0.4091377777777776
2025-01-04 01:30:00,0.0,0.5765555555555554
2025-01-04 01:45:00,0.0,0.377251111111111
2025-01-04 02:00:00,0.0,0.4491066666666666
2025-01-04 02:15:00,0.0,0.4215822222222222
2025-01-04 02:30:00,0.0,0.4635377777777776
2025-01-04 02:45:00,0.0,0.4633044444444444
2025-01-04 03:00:00,0.0,0.4467044444444444
2025-01-04 03:15:00,0.0,0.34094
2025-01-04 03:30:00,0.0,0.6047977777777778
2025-01-04 03:45:00,0.0,0.4361622222222222
2025-01-04 04:00:00,0.0,0.33936
2025-01-04 04:15:00,0.0,0.4585666666666666
2025-01-04 04:30:00,0.0,0.5617844444444444
2025-01-04 04:45:00,0.0,0.3265222222222222
2025-01-04 05:00:00,0.0,0.4835133333333332
2025-01-04 05:15:00,0.0,0.4168222222222222
2025-01-04 05:30:00,0.0,0.4578688888888888
2025-01-04 05:45:00,0.0,0.4947044444444444
2025-01-04 06:00:00,0.0,2.7251133333333333
2025-01-04 06:15:00,0.0,2.5020955555555555
2025-01-04 06:30:00,0.0,3.1745866666666664
2025-01-04 06:45:00,0.0,2.3543844444444444
2025-01-04 07:00:00,0.0,2.7704866666666668
2025-01-04 07:15:00,0.0,2.2027066666666664
2025-01-04 07:30:00,0.0,1.3967844444444444
2025-01-04 07:45:00,0.0,1.0936933333333334
2025-01-04 08:00:00,0.004824028416256287,1.1260155555555555
2025-01-04 08:15:00,0.024481393228249555,1.1487355555555554
2025-01-04 08:30:00,0.041356190726840165,0.9590644444444444
2025-01-04 08:45:00,0.05390971036060016,0.8004888888888888
2025-01-04 09:00:00,0.16175533940031525,0.7004488888888888
2025-01-04 09:15:00,0.17578948437825867,0.9967977777777778
2025-01-04 09:30:00,0.22452186277706337,0.9322911111111112
2025-01-04 09:45:00,0.31039552067755943,0.58078
2025-01-04 10:00:00,0.26753539225124595,0.6065466666666666
2025-01-04 10:15:00,0.18684789941608024,0.669751111111111
2025-01-04 10:30:00,0.08487649246797413,0.4492244444444444
2025-01-04 10:45:00,0.05613228484781708,0.8392244444444444
2025-01-04 11:00:00,0.10516272582170401,0.8727999999999998
2025-01-04 11:15:00,0.18873263741560034,0.8402933333333332
2025-01-04 11:30:00,0.2423382028152603,0.8486955555555554
2025-01-04 11:45:00,0.49480859961478063,0.7655088888888888
2025-01-04 12:00:00,0.43020030694251626,0.6222822222222222
2025-01-04 12:15:00,0.23678060664948045,0.9953733333333332
2025-01-04 12:30:00,0.148838393415079,0.5208444444444444
2025-01-04 12:45:00,0.34010622158682174,0.4136088888888888
2025-01-04 13:00:00,0.27118617646815996,0.5107755555555554
2025-01-04 13:15:00,0.4896454178490756,0.4710177777777776
2025-01-04 13:30:00,0.3980818486646236,0.43756
2025-01-04 13:45:00,0.3147130464408485,0.4843733333333332
2025-01-04 14:00:00,0.4179514931751527,0.3849688888888888
2025-01-04 14:15:00,0.28512366639340475,0.55216
2025-01-04 14:30:00,0.197913063523865,0.4428422222222222
2025-01-04 14:45:00,0.12554478461430627,0.3585444444444444
2025-01-04 15:00:00,0.04704756914642138,0.5255977777777776
2025-01-04 15:15:00,0.049811983059772684,0.4729466666666666
2025-01-04 15:30:00,0.03850135213976945,0.3439888888888888
2025-01-04 15:45:00,0.028175118375484805,0.4924466666666666
2025-01-04 16:00:00,0.017584410862517174,0.4549488888888888
2025-01-04 16:15:00,0.007404238852810973,0.9771288888888888
2025-01-04 16:30:00,0.0003597876821505588,1.260497777777778
2025-01-04 16:45:00,0.0,1.168502222222222
2025-01-04 17:00:00,0.0,1.452571111111111
2025-01-04 17:15:00,0.0,1.1267511111111113
2025-01-04 17:30:00,0.0,1.0005733333333333
2025-01-04 17:45:00,0.0,1.4709577777777776
2025-01-04 18:00:00,0.0,1.7303444444444445
2025-01-04 18:15:00,0.0,1.1254688888888889
2025-01-04 18:30:00,0.0,0.85066
2025-01-04 18:45:00,0.0,1.0022866666666665
2025-01-04 19:00:00,0.0,0.95644
2025-01-04 19:15:00,0.0,1.8643488888888888
2025-01-04 19:30:00,0.0,2.149906666666667
2025-01-04 19:45:00,0.0,1.7198955555555555
2025-01-04 20:00:00,0.0,1.4893022222222223
2025-01-04 20:15:00,0.0,1.7386
2025-01-04 20:30:00,0.0,1.9278355555555555
2025-01-04 20:45:00,0.0,2.3207044444444445
2025-01-04 21:00:00,0.0,1.6838022222222224
2025-01-04 21:15:00,0.0,1.1948977777777776
2025-01-04 21:30:00,0.0,1.395568888888889
2025-01-04 21:45:00,0.0,1.1455155555555554
2025-01-04 22:00:00,0.0,1.396311111111111
2025-01-04 22:15:00,0.0,1.373762222222222
2025-01-04 22:30:00,0.0,1.4155933333333333
2025-01-04 22:45:00,0.0,1.2117311111111113
2025-01-04 23:00:00,0.0,1.3084844444444446
2025-01-04 23:15:00,0.0,1.3390377777777778
2025-01-04 23:30:00,0.0,1.0677355555555554
2025-01-04 23:45:00,0.0,0.4935488888888888
2025-01-05 00:00:00,0.0,0.4698777777777778
2025-01-05 00:15:00,0.0,0.452931111111111
2025-01-05 00:30:00,0.0,0.4827377777777776
2025-01-05 00:45:00,0.0,0.4250222222222222
2025-01-05 01:00:00,0.0,0.3243977777777778
2025-01-05 01:15:00,0.0,0.5177644444444444
2025-01-05 01:30:00,0.0,0.5215933333333334
2025-01-05 01:45:00,0.0,0.358571111111111
2025-01-05 02:00:00,0.0,0.3607822222222222
2025-01-05 02:15:00,0.0,0.5587933333333333
2025-01-05 02:30:00,0.0,0.470791111111111
2025-01-05 02:45:00,0.0,0.312351111111111
2025-01-05 03:00:00,0.0,0.4104422222222222
2025-01-05 03:15:00,0.0,0.5503466666666667
2025-01-05 03:30:00,0.0,0.4652333333333332
2025-01-05 03:45:00,0.0,0.3382488888888888
2025-01-05 04:00:00,0.0,0.4363533333333332
2025-01-05 04:15:00,0.0,0.5410622222222222
2025-01-05 04:30:00,0.0,0.3889622222222222
2025-01-05 04:45:00,0.0,0.3237799999999998
2025-01-05 05:00:00,0.0,0.4445577777777778
2025-01-05 05:15:00,0.0,0.5425666666666668
2025-01-05 05:30:00,0.0,0.3917688888888888
2025-01-05 05:45:00,0.0,0.35958
2025-01-05 06:00:00,0.0,0.7157022222222222
2025-01-05 06:15:00,0.0,2.081435555555556
2025-01-05 06:30:00,0.0,2.3389422222222223
2025-01-05 06:45:00,0.0,0.803891111111111
2025-01-05 07:00:00,0.0,2.355751111111111
2025-01-05 07:15:00,0.0,2.3930866666666666
2025-01-05 07:30:00,0.0,1.0848733333333331
2025-01-05 07:45:00,0.0,1.05502
2025-01-05 08:00:00,0.0028306543304101994,1.8623533333333335
2025-01-05 08:15:00,0.014333888422734265,1.1769755555555554
2025-01-05 08:30:00,0.02666745074639699,0.897351111111111
2025-01-05 08:45:00,0.04926191753774119,0.8807577777777778
2025-01-05 09:00:00,0.1398853958108236,0.9283977777777778
2025-01-05 09:15:00,0.2529382054950946,0.9271466666666666
2025-01-05 09:30:00,0.43811867878899113,0.570868888888889
2025-01-05 09:45:00,0.39454375028845423,0.3554977777777778
2025-01-05 10:00:00,0.278352069840267,0.4301533333333332
2025-01-05 10:15:00,0.2905280383059278,0.631351111111111
2025-01-05 10:30:00,0.33051058487109103,0.3972288888888888
2025-01-05 10:45:00,0.38397929686024945,0.3432666666666666
2025-01-05 11:00:00,0.4174381095353775,0.4645288888888888
2025-01-05 11:15:00,0.4890222193777183,0.5109022222222221
2025-01-05 11:30:00,0.6100113375255142,0.5585533333333332
2025-01-05 11:45:00,0.6318572353558907,0.6748755555555556
2025-01-05 12:00:00,0.7095258011519767,0.85678
2025-01-05 12:15:00,0.7646497607368297,0.8658288888888888
2025-01-05 12:30:00,0.8624563562620211,0.46534
2025-01-05 12:45:00,1.1396579567320477,0.4640177777777778
2025-01-05 13:00:00,0.8399271396411486,0.4670044444444444
2025-01-05 13:15:00,0.6678400922675011,0.3732822222222222
2025-01-05 13:30:00,1.012852662956585,0.4572266666666666
2025-01-05 13:45:00,1.1675801195963953,0.4407577777777778
2025-01-05 14:00:00,1.265971346144294,0.4603177777777776
2025-01-05 14:15:00,0.5837115993642567,0.4913022222222222
2025-01-05 14:30:00,0.680351621559097,0.4751133333333332
2025-01-05 14:45:00,0.9658545830306677,0.3486355555555556
2025-01-05 15:00:00,0.5309554703264538,0.4828244444444444
2025-01-05 15:15:00,0.3062750320869533,0.5146133333333334
2025-01-05 15:30:00,0.2445746927292716,0.4111222222222222
2025-01-05 15:45:00,0.09156890454172203,2.510004444444444
2025-01-05 16:00:00,0.03085874404993574,1.6912577777777777
2025-01-05 16:15:00,0.012569340489664507,1.1348933333333335
2025-01-05 16:30:00,0.0007486804674605201,1.1375066666666667
2025-01-05 16:45:00,0.0,1.2788666666666666
2025-01-05 17:00:00,0.0,1.4937577777777777
2025-01-05 17:15:00,0.0,1.5847333333333333
2025-01-05 17:30:00,0.0,1.5095111111111112
2025-01-05 17:45:00,0.0,1.3856444444444445
2025-01-05 18:00:00,0.0,3.0363088888888887
2025-01-05 18:15:00,0.0,1.2098622222222222
2025-01-05 18:30:00,0.0,1.1333688888888889
2025-01-05 18:45:00,0.0,1.7508644444444443
2025-01-05 19:00:00,0.0,1.9459133333333336
2025-01-05 19:15:00,0.0,1.1670111111111112
2025-01-05 19:30:00,0.0,1.1461644444444443
2025-01-05 19:45:00,0.0,1.2707422222222222
2025-01-05 20:00:00,0.0,1.3010555555555556
2025-01-05 20:15:00,0.0,1.008797777777778
2025-01-05 20:30:00,0.0,1.0574933333333334
2025-01-05 20:45:00,0.0,1.03162
2025-01-05 21:00:00,0.0,0.9947266666666666
2025-01-05 21:15:00,0.0,1.10072
2025-01-05 21:30:00,0.0,0.9995288888888888
2025-01-05 21:45:00,0.0,1.0627933333333333
2025-01-05 22:00:00,0.0,1.0593466666666667
2025-01-05 22:15:00,0.0,1.1070866666666666
2025-01-05 22:30:00,0.0,0.8781044444444444
2025-01-05 22:45:00,0.0,1.0221666666666667
2025-01-05 23:00:00,0.0,1.2702555555555555
2025-01-05 23:15:00,0.0,1.185891111111111
2025-01-05 23:30:00,0.0,0.5583577777777776
2025-01-05 23:45:00,0.0,0.5673733333333332
2025-01-06 00:00:00,0.0,0.3582044444444444
2025-01-06 00:15:00,0.0,0.4394266666666666
2025-01-06 00:30:00,0.0,0.3506777777777778
2025-01-06 00:45:00,0.0,0.5116777777777778
2025-01-06 01:00:00,0.0,0.49186
2025-01-06 01:15:00,0.0,0.3353777777777778
2025-01-06 01:30:00,0.0,0.4564266666666666
2025-01-06 01:45:00,0.0,0.4843577777777778
2025-01-06 02:00:00,0.0,0.461971111111111
2025-01-06 02:15:00,0.0,0.3648733333333332
2025-01-06 02:30:00,0.0,0.4881333333333332
2025-01-06 02:45:00,0.0,0.4159444444444444
2025-01-06 03:00:00,0.0,0.4251755555555554
2025-01-06 03:15:00,0.0,0.4666533333333332
2025-01-06 03:30:00,0.0,0.3539288888888888
2025-01-06 03:45:00,0.0,0.4060622222222222
2025-01-06 04:00:00,0.0,0.6183355555555554
2025-01-06 04:15:00,0.0,0.3722066666666666
2025-01-06 04:30:00,0.0,0.3911288888888888
2025-01-06 04:45:00,0.0,0.5113422222222223
2025-01-06 05:00:00,0.0,0.4692
2025-01-06 05:15:00,0.0,0.340811111111111
2025-01-06 05:30:00,0.0,0.5872711111111112
2025-01-06 05:45:00,0.0,0.314971111111111
2025-01-06 06:00:00,0.0,0.5321222222222222
2025-01-06 06:15:00,0.0,3.681357777777778
2025-01-06 06:30:00,0.0,2.372882222222222
2025-01-06 06:45:00,0.0,2.6269377777777776
2025-01-06 07:00:00,0.0,2.064537777777778
2025-01-06 07:15:00,0.0,1.4226844444444444
2025-01-06 07:30:00,0.0,2.7721266666666664
2025-01-06 07:45:00,0.0,1.5401044444444445
2025-01-06 08:00:00,0.013594910496265754,0.6782288888888888
2025-01-06 08:15:00,0.09958855099091124,0.6707133333333334
